"overall","zgpa25","zgpa75","zlsat25","zlsat75","zpct_emp_grad","zpct_emp_9","zaccept","zsf_ratio","zbar_pass_pct","zover_under"
59,0.705476838164792,0.125749031340662,1.00822737859689,0.872179617563213,0.40188346909933,-0.31635984391836,-0.802556624120795,-0.115194279390793,0.553095687141382,0.998669110910386
59,0.480036860055037,1.59078628967846,-0.0817481658321778,0.482813716865349,0.724523097098781,0.813824901999686,0.961684257552372,-1.22613796123082,1.20588794242824,0.781522701344791
59,1.11126879876235,0.931519523426452,0.281577015644177,0.288130766516417,0.262072963632902,0.731128457176414,0.177577199030964,-0.47228331998223,1.05808592236329,0.245043336535671
59,0.61530084692089,-0.0207546944931182,0.463239606382355,0.482813716865349,0.0147159154999904,0.345211714667814,-0.475845349736875,-0.47228331998223,-0.592369968361973,0.704882792086344
58,0.66038884254284,0.71176393467578,0.281577015644177,0.482813716865349,0.213677019432984,0.620866530745386,-0.0184495655993876,-1.10710828103367,0.380659997065609,0.0534435633895565
57,-0.196283074274227,-0.24051028324379,0.644902197120532,0.482813716865349,0.40188346909933,0.657620506222395,-0.345160839983308,-0.154870839456508,-0.161280743172538,-1.2749815304235
55,-0.0159310917864229,0.199000894257551,0.281577015644177,0.482813716865349,0.789051022698671,0.262515269844541,-0.606529859490443,-0.0358411592593621,0.861016562276692,1.1902688840565
55,0.254596881945283,0.418756483008223,0.281577015644177,0.482813716865349,-0.587544723432317,-0.08664749718705,-0.541187604613659,-1.22613796123082,0.466877842103496,0.653789519247381
55,0.750564833786742,0.199000894257551,0.644902197120532,0.0934478161674853,-0.11433993569979,0.574924061399124,-0.21447633022974,-1.66258012195369,0.479194677108908,-0.483035801419564
55,-0.331547061140079,-0.826525186578911,0.463239606382355,0.482813716865349,0.181413056633039,-0.739030561903971,-0.279818585106524,-1.34516764142796,-0.801756163453985,-0.534129074258528
54,0.254596881945283,0.565260208842003,0.281577015644177,0.482813716865349,0.56858061023238,0.823013395868938,-0.0837918204761716,1.31316188297495,0.429927337087257,-0.278662710063709
53,0.299684877567233,0.125749031340662,0.0999144249059997,0.0934478161674853,-0.377828965232674,0.115499367936503,0.896342002675588,0.122865081003498,0.13432329695736,0.308909927584376
53,0.209508886323333,0.125749031340662,0.0999144249059997,0.288130766516417,-0.0121707201666305,-0.362302313264622,-0.0184495655993876,-0.432606759916514,-0.3213995982429,-0.419169210370859
53,0.795652829408694,0.85826766050956,0.463239606382355,0.482813716865349,0.391128814832682,-0.858480982204253,0.373603963661316,-0.869048920639382,-1.36833057370296,-0.0998362551273353
52,0.119332895079431,-0.167258420326898,0.281577015644177,0.0934478161674853,-0.66820463043218,0.859767371345948,-0.410503094860092,0.122865081003498,0.28212531702231,0.462189746101267
52,-0.0610190874083729,-0.38701400907757,0.463239606382355,0.482813716865349,-0.474620853632509,-0.592014659995933,0.242919453907748,-0.273900519653654,-2.43989521917384,0.193950063696706
51,0.389860868811135,0.345504620091331,-0.263410756570355,0.288130766516417,-0.469243526499185,-0.628768635472943,-0.0837918204761716,0.00383540080635293,-0.641637308383622,1.16472224763702
51,-0.0610190874083729,-0.0207546944931182,0.281577015644177,0.288130766516417,-0.0444346829665756,-0.132589966533312,-0.345160839983308,-0.908725480705097,0.479194677108908,0.283363291164893
51,0.074244899457479,-0.313762146160679,0.0999144249059997,0.288130766516417,0.31046890783282,0.014425935374726,-0.867898878997579,-1.06743172096796,-0.924924513508109,-0.661862256355938
51,1.11126879876235,1.37103070092779,-0.0817481658321778,-0.101235134181447,0.224431673699633,0.400342677883327,-0.475845349736875,-1.02775516090224,1.00881858234164,0.704882792086344
50,0.480036860055037,0.199000894257551,0.0999144249059997,0.288130766516417,-0.490752835032482,0.207384306629027,-1.12926789850472,0.757690042054942,1.34137312748778,0.666562837457122
50,-0.331547061140079,-0.38701400907757,0.0999144249059997,-0.101235134181447,1.39131166163098,0.630055024614638,-1.25995240825828,-0.591313000179375,1.02113541734706,0.334456564003858
50,0.976004811896498,1.59078628967846,-0.445073347308533,-0.295918084530378,0.358864852032737,0.455473641098841,1.35373778681308,-0.55163644011366,0.0727391219302983,0.37277651863308
49,0.209508886323333,-0.24051028324379,0.463239606382355,0.288130766516417,-0.560658087765696,-0.08664749718705,-0.933241133874363,-0.511959880047945,0.13432329695736,-0.712955529194901
49,0.074244899457479,-0.313762146160679,0.0999144249059997,0.0934478161674853,-0.727355228898746,-2.24594355646137,0.11223494415418,0.876719722252087,-1.46686525374625,0.308909927584376
49,0.074244899457479,-0.313762146160679,0.0999144249059997,0.0934478161674853,0.37499683343271,0.565735567529871,-0.345160839983308,-1.46419732162511,0.257491647011485,-0.457489165000082
49,-0.511899043627882,0.418756483008223,-0.0817481658321778,-0.101235134181447,-0.238018459766246,0.63924351848389,0.11223494415418,-0.591313000179375,0.885650232287517,-0.444715846790341
48,-0.241371069896177,0.345504620091331,-0.445073347308533,-0.295918084530378,0.719145769965457,0.556547073660619,0.177577199030964,-0.511959880047945,0.208224306989834,0.257816654745411
48,-0.196283074274227,-0.460265871994459,0.0999144249059997,-0.101235134181447,-0.877920388631822,-1.07900483506631,0.4389462185381,-0.908725480705097,-0.222864918199601,-0.444715846790341
48,0.119332895079431,0.345504620091331,-0.445073347308533,-0.49060103487931,0.616976554432297,1.15379917516203,0.76565749292202,-0.313577079719369,0.503828347119733,0.308909927584376
48,-0.0159310917864229,-0.24051028324379,0.0999144249059997,-0.101235134181447,-0.302546385366136,-0.105024484925555,0.242919453907748,0.0831885209377831,-0.555419463345736,-0.406395892161119
47,-0.421723052383981,-0.313762146160679,-0.263410756570355,-0.295918084530378,-0.420847582299268,-0.628768635472943,0.961684257552372,-0.948402040770812,1.18125427241742,0.883709247022718
47,0.0291569038355291,0.199000894257551,-0.263410756570355,0.0934478161674853,-0.79726048163196,0.4830391227066,0.634972983168452,-0.432606759916514,0.220541141995248,-1.00674184801894
47,-0.602075034871784,-0.313762146160679,-0.0817481658321778,0.0934478161674853,-0.0551893372332241,-0.040705027840788,-0.802556624120795,-0.670666120310806,-1.31906323368131,-0.687408892775418
47,0.209508886323333,0.71176393467578,0.0999144249059997,-0.49060103487931,0.0953758224998529,0.859767371345948,-0.279818585106524,0.797366602120657,0.245174812006071,-0.597995665307233
46,-0.286459065518129,-0.8997770494958,-0.445073347308533,-0.49060103487931,0.31046890783282,-1.01468537798154,0.177577199030964,-0.353253639785084,-1.41759791372461,-1.04506180264817
46,0.480036860055037,0.931519523426452,-0.263410756570355,-0.101235134181447,-0.851033752965201,-1.77733036912949,-0.0837918204761716,-1.30549108136225,1.00881858234164,0.832615974183754
46,-0.556987039249834,0.565260208842003,-0.808398528784888,-0.685283985228242,0.649240517232242,0.427908159491084,-0.21447633022974,-1.26581452129653,-0.0873797331400629,-1.58154116745729
46,0.164420890701381,-0.0207546944931182,0.0999144249059997,0.0934478161674853,-0.130471917099762,-1.06062784732781,-0.0184495655993876,-0.432606759916514,-1.36833057370296,0.411096473262303
45,0.074244899457479,-0.313762146160679,0.281577015644177,0.0934478161674853,-0.786505827365311,-1.15251278602033,-0.0184495655993876,1.15445564271209,-0.17359757817795,1.65010833960718
45,0.209508886323333,0.565260208842003,-0.62673593804671,-0.685283985228242,-0.216509151232949,0.721939963307162,0.830999747798804,-0.154870839456508,-0.0504292281238259,0.37277651863308
45,0.254596881945283,0.0524971684237703,0.0999144249059997,0.288130766516417,-0.63056334049891,-0.92280043928902,0.308261708784532,0.400601001463505,-0.17359757817795,0.245043336535671
44,-0.647163030493736,-0.973028912412692,-0.263410756570355,-0.295918084530378,0.170658402366391,-0.242851892964341,0.373603963661316,1.63057436350068,0.811749222255044,1.26690879331495
44,-0.106107083030325,-0.313762146160679,-0.445073347308533,-0.295918084530378,-0.490752835032482,-0.389867794872379,0.961684257552372,-0.432606759916514,0.848699727271281,-0.227569437224745
44,-0.647163030493736,-1.04628077532958,0.0999144249059997,-0.295918084530378,-0.329433021032757,-0.637957129342195,0.308261708784532,0.122865081003498,0.269808482016896,-0.82791539308257
44,-0.466811048005932,0.125749031340662,-0.445073347308533,-0.101235134181447,-0.813392463031932,-0.31635984391836,-0.21447633022974,0.00383540080635293,-0.715538318416097,-0.955648575179979
43,-0.0159310917864229,-0.167258420326898,-0.263410756570355,-0.295918084530378,-0.447734217965888,-0.399056288741633,-0.0837918204761716,0.797366602120657,0.183590636979009,0.615469564618157
43,0.119332895079431,0.272252757174442,-0.62673593804671,-0.295918084530378,-0.469243526499185,-0.233663399095089,0.830999747798804,-1.38484420149368,0.356026327054784,-0.483035801419564
43,-0.556987039249834,-0.460265871994459,-0.445073347308533,-0.295918084530378,-0.490752835032482,-0.00395105236377912,-0.606529859490443,-1.58322700182226,-0.432251113291612,-0.789595438453347
43,-1.00786699546934,-0.753273323662019,-0.0817481658321778,-0.295918084530378,-0.920939005698416,-0.803350018988738,0.4389462185381,-0.273900519653654,-1.04809286356223,-1.17279498474558
43,-0.331547061140079,0.492008345925111,-0.62673593804671,-0.49060103487931,-0.0605666643665484,0.63924351848389,-0.933241133874363,-0.829372360573666,-0.0996965681454763,-0.955648575179979
42,0.254596881945283,0.125749031340662,-0.263410756570355,0.288130766516417,-1.32961586783105,-1.48329856531342,-0.606529859490443,0.321247881332074,0.269808482016896,-0.572449028887751
42,-0.647163030493736,-0.8997770494958,-0.263410756570355,-0.295918084530378,-0.162735879899708,-0.628768635472943,-0.21447633022974,1.15445564271209,-1.93490498395193,-1.96474071374951
42,-0.0159310917864229,-0.0940065574100099,-0.62673593804671,-0.49060103487931,0.176035729499715,-0.389867794872379,0.961684257552372,-1.06743172096796,0.639313532179269,-0.70018221098516
42,-0.376635056762031,-0.0207546944931182,-0.62673593804671,-0.685283985228242,-0.248773114032894,-0.040705027840788,0.569630728291668,-0.750019240442236,-0.382983773269962,0.0278969269700742
42,-0.0159310917864229,-0.826525186578911,-0.263410756570355,-0.685283985228242,-0.334810348166081,-0.454187251957146,0.569630728291668,-0.670666120310806,-0.0627460631292394,0.360003200423338
42,-0.151195078652275,0.345504620091331,-0.445073347308533,-0.49060103487931,0.24594098223293,0.455473641098841,0.0468926892773964,0.043511960872068,-0.296765928232074,0.117310154438261
42,0.61530084692089,0.418756483008223,-0.445073347308533,-0.295918084530378,-0.221886478366274,-0.766596043511729,0.242919453907748,1.39251500310639,0.0604222869248848,-0.1509295279663
41,-0.87260300860349,-0.606769597828239,0.0999144249059997,0.0934478161674853,-0.6950912660988,-0.518506709041914,1.28839553193629,-0.63098956024509,-0.604686803367385,-0.712955529194901
41,-1.05295499109129,-0.973028912412692,-0.263410756570355,-0.49060103487931,0.0523572054332593,0.832201889738191,0.961684257552372,1.78928060376354,-1.56539993378955,1.10085565658831
41,0.254596881945283,0.492008345925111,-0.808398528784888,-0.49060103487931,-0.845656425831877,-1.36384814501314,-0.279818585106524,0.321247881332074,-0.617003638372798,0.679336155666862
41,-0.692251026115686,-1.41254008991403,0.281577015644177,-0.101235134181447,-1.04461752976487,-1.41897910822865,0.177577199030964,-0.511959880047945,-1.75015245887074,0.015123608760334
41,-0.106107083030325,-0.313762146160679,-0.808398528784888,-0.685283985228242,0.106130476766501,0.813824901999686,1.48442229656664,0.321247881332074,-0.727855153421509,-0.96842189338972
41,0.0291569038355291,-0.0207546944931182,-0.62673593804671,-0.879966935577174,-0.915561678565092,0.0419914169824829,-0.21447633022974,-0.432606759916514,0.577729357152207,-0.125382891546818
41,-1.09804298671324,-0.8997770494958,-0.445073347308533,-0.685283985228242,-0.334810348166081,0.363588702406317,0.634972983168452,0.598983801792081,-0.17359757817795,-0.265889391853967
41,-0.466811048005932,0.272252757174442,-0.445073347308533,-0.879966935577174,-0.635940667632234,0.133876355675007,0.4389462185381,-1.02775516090224,-1.13431070860012,-0.751275483824123
40,-0.376635056762031,0.71176393467578,-0.62673593804671,-0.49060103487931,0.121093427247689,0.501416110445103,-1.32529466313507,-0.47228331998223,-0.161280743172538,0.00235029055059196
40,-0.782427017359588,-0.680021460745131,-1.17172371026124,-1.07464988592611,-0.17886786129968,-0.0774590033177981,1.74579131607378,1.03542596251495,-0.530785793334911,-1.01951516622868
40,-1.68418692979861,-1.33928822699714,-0.445073347308533,-0.49060103487931,0.407260796232655,-0.555260684518924,-0.345160839983308,-1.02775516090224,-0.284449093226663,-0.253116073644227
39,-0.331547061140079,-1.04628077532958,-0.990061119523065,-1.07464988592611,-0.356319656699378,0.060368404720988,1.680449061197,0.995749402449233,1.71087817765015,0.666562837457122
39,-1.00786699546934,-0.973028912412692,-0.445073347308533,-0.685283985228242,-0.278049433877564,-0.08664749718705,0.242919453907748,0.956072842383518,0.380659997065609,0.564376291779195
39,-0.91769100422544,-1.04628077532958,-0.445073347308533,-0.101235134181447,-0.931693659965064,-0.876857969942757,0.11223494415418,-0.789695800507951,-0.949558183518932,0.334456564003858
38,-1.45874695168885,-2.29156244491671,-0.62673593804671,-0.685283985228242,0.0899984953665287,-0.288794362310603,0.504288473414884,-1.22613796123082,-0.851023503475633,-0.96842189338972
38,-0.421723052383981,-0.533517734911351,-0.990061119523065,-1.07464988592611,0.412638123365979,0.547358579791365,0.308261708784532,-0.273900519653654,-0.136647073161713,-0.738502165614383
37,-0.782427017359588,-0.826525186578911,-0.62673593804671,-1.07464988592611,-0.845656425831877,0.032802923113231,1.28839553193629,1.19413220277781,0.79943238724963,0.487736382520748
37,-1.09804298671324,-1.33928822699714,-1.17172371026124,-1.07464988592611,0.154526420966418,-0.527695202911165,-0.410503094860092,-0.63098956024509,-2.29209319910889,-1.95196739553977
37,0.0291569038355291,-0.680021460745131,-0.990061119523065,-0.685283985228242,-0.173490534166356,-1.03306236572005,0.569630728291668,-0.988078600836528,0.171273801973597,-0.0359696640786305
36,-1.27839496920105,-0.38701400907757,-1.17172371026124,-1.26933283627504,-0.264905095432867,-0.187720929748827,1.61510680632021,0.241894761200644,-1.55308309878414,-1.31330148505273
36,-1.00786699546934,-0.24051028324379,-0.62673593804671,-0.49060103487931,-0.906151356081774,-1.45573308370566,-0.475845349736875,-2.09902228267655,-0.851023503475633,-0.457489165000082
36,-1.00786699546934,-0.973028912412692,-1.17172371026124,-0.49060103487931,-0.818769790165256,0.271703763713793,2.00716033558092,-0.353253639785084,1.03345225235247,-0.674635574565678
36,-0.602075034871784,-1.26603636408025,-0.62673593804671,-0.685283985228242,-0.906151356081774,-1.55680651626744,0.896342002675588,0.0831885209377831,-0.481518453313261,-0.84068871129231
36,-0.602075034871784,0.272252757174442,-0.62673593804671,-0.49060103487931,0.0416025511666112,0.10631087406725,0.634972983168452,1.23380876284352,-0.0257955581130007,-1.26220821221376
35,-0.286459065518129,-0.0207546944931182,-0.808398528784888,-1.07464988592611,-0.603676704832289,-0.35311381939537,0.700315238045236,1.15445564271209,-0.481518453313261,-0.712955529194901
35,-0.647163030493736,-1.19278450116336,-1.35338630099942,-1.07464988592611,-0.738109883165394,0.032802923113231,0.896342002675588,1.03542596251495,0.08505595693571,-0.636315619936456
35,-0.106107083030325,-0.0940065574100099,-0.62673593804671,-0.685283985228242,-0.899429697165119,-0.0590820155792931,0.634972983168452,1.11477908264638,0.0973727919411235,-0.623542301726714
35,-0.91769100422544,-1.41254008991403,-0.990061119523065,-1.07464988592611,-1.06074951116484,0.290080751452298,1.61510680632021,-1.46419732162511,-0.678587813399861,-0.789595438453347
34,-0.962778999847392,-0.753273323662019,-1.17172371026124,-1.07464988592611,-1.10914545536476,-1.20764374923584,1.15771102218272,0.479954121594935,0.146640131962772,-0.955648575179979
34,-0.737339021737638,-0.826525186578911,-1.35338630099942,-1.07464988592611,-0.66390276872552,-0.601203153865186,0.896342002675588,1.15445564271209,-0.432251113291612,-0.0231963458688903
34,-1.5038349473108,-0.753273323662019,-1.17172371026124,-1.26933283627504,0.127639785299798,-0.35311381939537,0.76565749292202,0.122865081003498,-0.148963908167125,-0.240342755434485
34,-1.323482964823,-1.04628077532958,-1.5350488917376,-0.879966935577174,-0.856411080098526,-0.564449178388176,1.74579131607378,-0.591313000179375,-2.39062787915219,-2.0541539412177
34,-1.05295499109129,-0.24051028324379,-1.17172371026124,-0.879966935577174,-0.99084425843163,0.10631087406725,1.09236876730594,-0.908725480705097,0.0234717819086479,-1.2111149393748
33,-0.106107083030325,-0.753273323662019,-0.263410756570355,-0.49060103487931,-1.25971061509784,-2.38377096450015,0.308261708784532,-1.10710828103367,-1.28211272866507,0.50050970073049
33,-0.91769100422544,-0.8997770494958,-0.62673593804671,-0.879966935577174,-0.894052370031795,-0.343925325526117,0.504288473414884,-0.750019240442236,0.614679862168444,-0.214796119015005
33,-0.647163030493736,-1.26603636408025,-0.62673593804671,-0.879966935577174,-0.818769790165256,-1.06062784732781,0.177577199030964,-0.55163644011366,-0.727855153421509,-0.96842189338972
33,-1.77436292104251,-1.19278450116336,-1.17172371026124,-1.26933283627504,-0.711223247498773,-1.2168322431051,0.569630728291668,0.241894761200644,-0.456884783302436,-0.0487429822883707
33,-0.87260300860349,-0.680021460745131,-0.808398528784888,-1.07464988592611,-1.14678674529803,-0.867669476073505,0.569630728291668,-0.511959880047945,-0.481518453313261,-0.712955529194901
33,-1.18821897795715,0.125749031340662,-1.35338630099942,-1.07464988592611,-0.86178840723185,-0.6563341170807,1.15771102218272,-0.47228331998223,-0.284449093226663,-1.14724834832609
33,-1.99980289915226,-1.04628077532958,-1.35338630099942,-1.26933283627504,-0.66390276872552,0.170630331152017,0.896342002675588,-0.313577079719369,-0.617003638372798,-1.10892839369687
33,-1.05295499109129,-0.8997770494958,-0.808398528784888,-1.26933283627504,-0.905479190190109,-0.996308390243039,0.504288473414884,0.36092444139779,0.688580872200919,-0.649088938146196
32,-1.59401093855471,-1.41254008991403,-0.808398528784888,-0.685283985228242,-1.44791706476418,-1.2352092308436,0.700315238045236,-0.392930199850799,-2.61233090924961,0.015123608760334
32,-0.87260300860349,-0.533517734911351,-1.5350488917376,-1.07464988592611,-1.52319964463072,-0.803350018988738,1.22305327705951,1.31316188297495,-2.0088059939844,-1.65818107671573
32,-0.106107083030325,-0.38701400907757,-0.808398528784888,-0.49060103487931,-1.25971061509784,-0.821727006727243,1.680449061197,0.638660361857796,0.122006461951947,-1.23666157579428
31,-1.323482964823,-1.11953263824647,-1.17172371026124,-1.26933283627504,-0.356319656699378,-0.297982856179855,0.896342002675588,0.995749402449233,-0.77712249344316,-0.380849255741637
31,-1.323482964823,-0.826525186578911,-1.17172371026124,-1.46401578662397,-0.905479190190109,-1.74057639365248,0.961684257552372,-0.829372360573666,-0.838706668470222,-0.444715846790341
31,-1.1431309823352,-0.38701400907757,-2.08003666395213,-1.6586987369729,-0.66390276872552,0.124687861805755,0.4389462185381,0.678336921923511,-1.25747905865424,-1.38994139431117
31,-1.1431309823352,-1.92530313033226,-0.62673593804671,-0.879966935577174,-1.04461752976487,-2.21837807485361,0.896342002675588,0.281571321266359,-1.47918208875167,0.296136609374633
30,-1.45874695168885,-1.11953263824647,-0.808398528784888,-0.685283985228242,-1.15754139956468,-0.509318215172662,0.242919453907748,0.202218201134929,0.232857977000659,-0.0998362551273353
30,-0.82751501298154,-0.826525186578911,-1.17172371026124,-1.26933283627504,-1.1844280352313,-0.977931402504534,0.896342002675588,-0.670666120310806,-0.185914413183364,-1.04506180264817
30,-0.962778999847392,-0.533517734911351,-0.990061119523065,-0.879966935577174,-0.894052370031795,0.00523744150547407,1.61510680632021,3.37634300639215,0.331392657043958,-1.01951516622868
29,-0.91769100422544,-1.48579195283092,-1.5350488917376,-1.07464988592611,-1.16829605383133,-0.224474905225836,1.48442229656664,1.9479868440264,-0.296765928232074,-1.67095439492547
29,-1.5038349473108,-0.606769597828239,-1.89837407321395,-1.6586987369729,0.121093427247689,0.501416110445103,0.11223494415418,-0.154870839456508,0.516145182125145,-0.316982664692932
29,-1.5038349473108,-2.07180685616604,-1.71671148247578,-1.85338168732183,-0.66390276872552,0.33602322079856,0.700315238045236,0.638660361857796,-0.900290843497284,-1.78591425881314
29,-2.18015488164007,-1.6322956786647,-1.89837407321395,-1.6586987369729,0.767541714165374,1.05272574260025,2.26852935508805,-0.115194279390793,1.39064046750943,-0.0487429822883707
27,-1.81945091666446,-1.85205126741537,-1.71671148247578,-1.85338168732183,0.121093427247689,0.602489543006881,2.26852935508805,1.11477908264638,-0.493835288318674,-1.36439475789169
27,-1.36857096044495,-1.04628077532958,-1.17172371026124,-1.26933283627504,-0.598299377698965,-0.555260684518924,1.87647582582735,1.98766340409211,0.0234717819086479,0.193950063696706
27,-1.5038349473108,-2.43806617075049,-1.17172371026124,-1.46401578662397,0.121093427247689,0.519793098183609,1.22305327705951,2.50345868494641,0.245174812006071,-0.470262483209824
27,-2.18015488164007,-1.55904381574781,-1.89837407321395,-1.85338168732183,-0.829524444431905,0.685185987830152,2.4645561197184,0.0831885209377831,0.343709492049372,-0.751275483824123
27,-1.18821897795715,-1.85205126741537,-0.445073347308533,-0.879966935577174,-1.28659725076446,-1.52005254079043,-0.475845349736875,1.35283844304067,0.0727391219302983,-0.649088938146196
